2432,online.chosa.kaito.Es-37-F1A2_4col3_2,Unit_2,1,0,1,2372,100,3,,,1
2433,online.chosa.kaito.Es-37-F1A2_4col4_2,Volume of products produced_2,1,0,1,2373,,3,,,1
2434,online.chosa.kaito.Es-37-F1A2_4col5_2,Volume of products stock draw to consume_2,1,0,1,2374,,3,,,1
2435,online.chosa.kaito.Es-37-F1A2_4col6_2,Volume of products stock draw to process_2,1,0,1,2375,,3,,,1
2436,online.chosa.kaito.Es-37-F1A2_4col7_2,Volume of products in stocks Opening year_2,1,0,1,2376,,3,,,1
2437,online.chosa.kaito.Es-37-F1A2_4col8_2,Volume of products in stocks Closing year_2,1,0,1,2377,,3,,,1
2438,online.chosa.kaito.Es-37-F1A2_4col9_2,Value of products stock draw to consume_2,1,0,1,2378,,3,,,1
2439,online.chosa.kaito.Es-37-F1A2_4col1_3,Product name_3,1,0,1,2379,500,3,,,1
2440,online.chosa.kaito.Es-37-F1A2_4col2_3,Product code_3,1,0,1,2380,50,3,,,1
2441,online.chosa.kaito.Es-37-F1A2_4col3_3,Unit_3,1,0,1,2381,100,3,,,1
2442,online.chosa.kaito.Es-37-F1A2_4col4_3,Volume of products produced_3,1,0,1,2382,,3,,,1
2443,online.chosa.kaito.Es-37-F1A2_4col5_3,Volume of products stock draw to consume_3,1,0,1,2383,,3,,,1
2444,online.chosa.kaito.Es-37-F1A2_4col6_3,Volume of products stock draw to process_3,1,0,1,2384,,3,,,1
2445,online.chosa.kaito.Es-37-F1A2_4col7_3,Volume of products in stocks Opening year_3,1,0,1,2385,,3,,,1
2446,online.chosa.kaito.Es-37-F1A2_4col8_3,Volume of products in stocks Closing year_3,1,0,1,2386,,3,,,1
2447,online.chosa.kaito.Es-37-F1A2_4col9_3,Value of products stock draw to consume_3,1,0,1,2387,,3,,,1
2448,online.chosa.kaito.Es-37-F1A2_4col1_4,Product name_4,1,0,1,2388,500,3,,,1
2449,online.chosa.kaito.Es-37-F1A2_4col2_4,Product code_4,1,0,1,2389,50,3,,,1
2450,online.chosa.kaito.Es-37-F1A2_4col3_4,Unit_4,1,0,1,2390,100,3,,,1
2451,online.chosa.kaito.Es-37-F1A2_4col4_4,Volume of products produced_4,1,0,1,2391,,3,,,1
2452,online.chosa.kaito.Es-37-F1A2_4col5_4,Volume of products stock draw to consume_4,1,0,1,2392,,3,,,1
2453,online.chosa.kaito.Es-37-F1A2_4col6_4,Volume of products stock draw to process_4,1,0,1,2393,,3,,,1
2454,online.chosa.kaito.Es-37-F1A2_4col7_4,Volume of products in stocks Opening year_4,1,0,1,2394,,3,,,1
2455,online.chosa.kaito.Es-37-F1A2_4col8_4,Volume of products in stocks Closing year_4,1,0,1,2395,,3,,,1
2456,online.chosa.kaito.Es-37-F1A2_4col9_4,Value of products stock draw to consume_4,1,0,1,2396,,3,,,1
2457,online.chosa.kaito.Es-37-F1A2_4col1_5,Product name_5,1,0,1,2397,500,3,,,1
2458,online.chosa.kaito.Es-37-F1A2_4col2_5,Product code_5,1,0,1,2398,50,3,,,1
2459,online.chosa.kaito.Es-37-F1A2_4col3_5,Unit_5,1,0,1,2399,100,3,,,1
2460,online.chosa.kaito.Es-37-F1A2_4col4_5,Volume of products produced_5,1,0,1,2400,,3,,,1
2461,online.chosa.kaito.Es-37-F1A2_4col5_5,Volume of products stock draw to consume_5,1,0,1,2401,,3,,,1
2462,online.chosa.kaito.Es-37-F1A2_4col6_5,Volume of products stock draw to process_5,1,0,1,2402,,3,,,1
2463,online.chosa.kaito.Es-37-F1A2_4col7_5,Volume of products in stocks Opening year_5,1,0,1,2403,,3,,,1
2464,online.chosa.kaito.Es-37-F1A2_4col8_5,Volume of products in stocks Closing year_5,1,0,1,2404,,3,,,1
2465,online.chosa.kaito.Es-37-F1A2_4col9_5,Value of products stock draw to consume_5,1,0,1,2405,,3,,,1
2466,online.chosa.kaito.Es-38-F1A2_taxCode2,Tax code2,1,0,1,2406,3,3,,,1
2467,online.chosa.kaito.Es-38-F1A2_name,Name,1,0,1,2407,500,3,,,1
2468,online.chosa.kaito.Es-38-F1A2_Address,Address,1,0,1,2408,500,3,,,1
2469,online.chosa.kaito.Es-38-F1A2_Province,Province/city,1,0,1,2409,2,3,,,1
2470,online.chosa.kaito.Es-38-F1A2_District,District (town in province),1,0,1,2410,3,3,,,1
2471,online.chosa.kaito.Es-38-F1A2_KeyVISIC,Key business production activity,1,0,1,2411,200,3,,,1
2472,online.chosa.kaito.Es-38-F1A2_KeyVISIC_Code,Code(VISIC),1,0,1,2412,5,3,,,1
2473,online.chosa.kaito.Es-38-F1A2_lab_Col1_1,labors as of 01/01/2019_1,1,0,1,2413,,3,,,1
2474,online.chosa.kaito.Es-38-F1A2_lab_Col2_1,labors as of 31/12/2019_1,1,0,1,2414,,3,,,1
2475,online.chosa.kaito.Es-38-F1A2_lab_Col1_2,labors as of 01/01/2019_2,1,0,1,2415,,3,,,1
2476,online.chosa.kaito.Es-38-F1A2_lab_Col2_2,labors as of 31/12/2019_2,1,0,1,2416,,3,,,1
2477,online.chosa.kaito.Es-38-F1A2_4col1_1,Product name_1,1,0,1,2417,500,3,,,1
2478,online.chosa.kaito.Es-38-F1A2_4col2_1,Product code_1,1,0,1,2418,50,3,,,1
2479,online.chosa.kaito.Es-38-F1A2_4col3_1,Unit_1,1,0,1,2419,100,3,,,1
2480,online.chosa.kaito.Es-38-F1A2_4col4_1,Volume of products produced_1,1,0,1,2420,,3,,,1
2481,online.chosa.kaito.Es-38-F1A2_4col5_1,Volume of products stock draw to consume_1,1,0,1,2421,,3,,,1
2482,online.chosa.kaito.Es-38-F1A2_4col6_1,Volume of products stock draw to process_1,1,0,1,2422,,3,,,1
2483,online.chosa.kaito.Es-38-F1A2_4col7_1,Volume of products in stocks Opening year_1,1,0,1,2423,,3,,,1
2484,online.chosa.kaito.Es-38-F1A2_4col8_1,Volume of products in stocks Closing year_1,1,0,1,2424,,3,,,1
2485,online.chosa.kaito.Es-38-F1A2_4col9_1,Value of products stock draw to consume_1,1,0,1,2425,,3,,,1
2486,online.chosa.kaito.Es-38-F1A2_4col1_2,Product name_2,1,0,1,2426,500,3,,,1
2487,online.chosa.kaito.Es-38-F1A2_4col2_2,Product code_2,1,0,1,2427,50,3,,,1
2488,online.chosa.kaito.Es-38-F1A2_4col3_2,Unit_2,1,0,1,2428,100,3,,,1
2489,online.chosa.kaito.Es-38-F1A2_4col4_2,Volume of products produced_2,1,0,1,2429,,3,,,1
2490,online.chosa.kaito.Es-38-F1A2_4col5_2,Volume of products stock draw to consume_2,1,0,1,2430,,3,,,1
2491,online.chosa.kaito.Es-38-F1A2_4col6_2,Volume of products stock draw to process_2,1,0,1,2431,,3,,,1
2492,online.chosa.kaito.Es-38-F1A2_4col7_2,Volume of products in stocks Opening year_2,1,0,1,2432,,3,,,1
2493,online.chosa.kaito.Es-38-F1A2_4col8_2,Volume of products in stocks Closing year_2,1,0,1,2433,,3,,,1
2494,online.chosa.kaito.Es-38-F1A2_4col9_2,Value of products stock draw to consume_2,1,0,1,2434,,3,,,1
2495,online.chosa.kaito.Es-38-F1A2_4col1_3,Product name_3,1,0,1,2435,500,3,,,1
2496,online.chosa.kaito.Es-38-F1A2_4col2_3,Product code_3,1,0,1,2436,50,3,,,1
2497,online.chosa.kaito.Es-38-F1A2_4col3_3,Unit_3,1,0,1,2437,100,3,,,1
2498,online.chosa.kaito.Es-38-F1A2_4col4_3,Volume of products produced_3,1,0,1,2438,,3,,,1
2499,online.chosa.kaito.Es-38-F1A2_4col5_3,Volume of products stock draw to consume_3,1,0,1,2439,,3,,,1
2500,online.chosa.kaito.Es-38-F1A2_4col6_3,Volume of products stock draw to process_3,1,0,1,2440,,3,,,1
2501,online.chosa.kaito.Es-38-F1A2_4col7_3,Volume of products in stocks Opening year_3,1,0,1,2441,,3,,,1
2502,online.chosa.kaito.Es-38-F1A2_4col8_3,Volume of products in stocks Closing year_3,1,0,1,2442,,3,,,1
2503,online.chosa.kaito.Es-38-F1A2_4col9_3,Value of products stock draw to consume_3,1,0,1,2443,,3,,,1
2504,online.chosa.kaito.Es-38-F1A2_4col1_4,Product name_4,1,0,1,2444,500,3,,,1
2505,online.chosa.kaito.Es-38-F1A2_4col2_4,Product code_4,1,0,1,2445,50,3,,,1
2506,online.chosa.kaito.Es-38-F1A2_4col3_4,Unit_4,1,0,1,2446,100,3,,,1
2507,online.chosa.kaito.Es-38-F1A2_4col4_4,Volume of products produced_4,1,0,1,2447,,3,,,1
2508,online.chosa.kaito.Es-38-F1A2_4col5_4,Volume of products stock draw to consume_4,1,0,1,2448,,3,,,1
2509,online.chosa.kaito.Es-38-F1A2_4col6_4,Volume of products stock draw to process_4,1,0,1,2449,,3,,,1
2510,online.chosa.kaito.Es-38-F1A2_4col7_4,Volume of products in stocks Opening year_4,1,0,1,2450,,3,,,1
2511,online.chosa.kaito.Es-38-F1A2_4col8_4,Volume of products in stocks Closing year_4,1,0,1,2451,,3,,,1
2512,online.chosa.kaito.Es-38-F1A2_4col9_4,Value of products stock draw to consume_4,1,0,1,2452,,3,,,1
2513,online.chosa.kaito.Es-38-F1A2_4col1_5,Product name_5,1,0,1,2453,500,3,,,1
2514,online.chosa.kaito.Es-38-F1A2_4col2_5,Product code_5,1,0,1,2454,50,3,,,1
2515,online.chosa.kaito.Es-38-F1A2_4col3_5,Unit_5,1,0,1,2455,100,3,,,1
2516,online.chosa.kaito.Es-38-F1A2_4col4_5,Volume of products produced_5,1,0,1,2456,,3,,,1
2517,online.chosa.kaito.Es-38-F1A2_4col5_5,Volume of products stock draw to consume_5,1,0,1,2457,,3,,,1
2518,online.chosa.kaito.Es-38-F1A2_4col6_5,Volume of products stock draw to process_5,1,0,1,2458,,3,,,1
2519,online.chosa.kaito.Es-38-F1A2_4col7_5,Volume of products in stocks Opening year_5,1,0,1,2459,,3,,,1
2520,online.chosa.kaito.Es-38-F1A2_4col8_5,Volume of products in stocks Closing year_5,1,0,1,2460,,3,,,1
2521,online.chosa.kaito.Es-38-F1A2_4col9_5,Value of products stock draw to consume_5,1,0,1,2461,,3,,,1
2522,online.chosa.kaito.Es-39-F1A2_taxCode2,Tax code2,1,0,1,2462,3,3,,,1
2523,online.chosa.kaito.Es-39-F1A2_name,Name,1,0,1,2463,500,3,,,1
2524,online.chosa.kaito.Es-39-F1A2_Address,Address,1,0,1,2464,500,3,,,1
2525,online.chosa.kaito.Es-39-F1A2_Province,Province/city,1,0,1,2465,2,3,,,1
2526,online.chosa.kaito.Es-39-F1A2_District,District (town in province),1,0,1,2466,3,3,,,1
2527,online.chosa.kaito.Es-39-F1A2_KeyVISIC,Key business production activity,1,0,1,2467,200,3,,,1
2528,online.chosa.kaito.Es-39-F1A2_KeyVISIC_Code,Code(VISIC),1,0,1,2468,5,3,,,1
2529,online.chosa.kaito.Es-39-F1A2_lab_Col1_1,labors as of 01/01/2019_1,1,0,1,2469,,3,,,1
2530,online.chosa.kaito.Es-39-F1A2_lab_Col2_1,labors as of 31/12/2019_1,1,0,1,2470,,3,,,1
2531,online.chosa.kaito.Es-39-F1A2_lab_Col1_2,labors as of 01/01/2019_2,1,0,1,2471,,3,,,1
2532,online.chosa.kaito.Es-39-F1A2_lab_Col2_2,labors as of 31/12/2019_2,1,0,1,2472,,3,,,1
2533,online.chosa.kaito.Es-39-F1A2_4col1_1,Product name_1,1,0,1,2473,500,3,,,1
2534,online.chosa.kaito.Es-39-F1A2_4col2_1,Product code_1,1,0,1,2474,50,3,,,1
2535,online.chosa.kaito.Es-39-F1A2_4col3_1,Unit_1,1,0,1,2475,100,3,,,1
2536,online.chosa.kaito.Es-39-F1A2_4col4_1,Volume of products produced_1,1,0,1,2476,,3,,,1
2537,online.chosa.kaito.Es-39-F1A2_4col5_1,Volume of products stock draw to consume_1,1,0,1,2477,,3,,,1
2538,online.chosa.kaito.Es-39-F1A2_4col6_1,Volume of products stock draw to process_1,1,0,1,2478,,3,,,1
2539,online.chosa.kaito.Es-39-F1A2_4col7_1,Volume of products in stocks Opening year_1,1,0,1,2479,,3,,,1
2540,online.chosa.kaito.Es-39-F1A2_4col8_1,Volume of products in stocks Closing year_1,1,0,1,2480,,3,,,1
2541,online.chosa.kaito.Es-39-F1A2_4col9_1,Value of products stock draw to consume_1,1,0,1,2481,,3,,,1
2542,online.chosa.kaito.Es-39-F1A2_4col1_2,Product name_2,1,0,1,2482,500,3,,,1
2543,online.chosa.kaito.Es-39-F1A2_4col2_2,Product code_2,1,0,1,2483,50,3,,,1
2544,online.chosa.kaito.Es-39-F1A2_4col3_2,Unit_2,1,0,1,2484,100,3,,,1
2545,online.chosa.kaito.Es-39-F1A2_4col4_2,Volume of products produced_2,1,0,1,2485,,3,,,1
2546,online.chosa.kaito.Es-39-F1A2_4col5_2,Volume of products stock draw to consume_2,1,0,1,2486,,3,,,1
2547,online.chosa.kaito.Es-39-F1A2_4col6_2,Volume of products stock draw to process_2,1,0,1,2487,,3,,,1
2548,online.chosa.kaito.Es-39-F1A2_4col7_2,Volume of products in stocks Opening year_2,1,0,1,2488,,3,,,1
2549,online.chosa.kaito.Es-39-F1A2_4col8_2,Volume of products in stocks Closing year_2,1,0,1,2489,,3,,,1
2550,online.chosa.kaito.Es-39-F1A2_4col9_2,Value of products stock draw to consume_2,1,0,1,2490,,3,,,1
2551,online.chosa.kaito.Es-39-F1A2_4col1_3,Product name_3,1,0,1,2491,500,3,,,1
2552,online.chosa.kaito.Es-39-F1A2_4col2_3,Product code_3,1,0,1,2492,50,3,,,1
2553,online.chosa.kaito.Es-39-F1A2_4col3_3,Unit_3,1,0,1,2493,100,3,,,1
2554,online.chosa.kaito.Es-39-F1A2_4col4_3,Volume of products produced_3,1,0,1,2494,,3,,,1
2555,online.chosa.kaito.Es-39-F1A2_4col5_3,Volume of products stock draw to consume_3,1,0,1,2495,,3,,,1
2556,online.chosa.kaito.Es-39-F1A2_4col6_3,Volume of products stock draw to process_3,1,0,1,2496,,3,,,1
2557,online.chosa.kaito.Es-39-F1A2_4col7_3,Volume of products in stocks Opening year_3,1,0,1,2497,,3,,,1
2558,online.chosa.kaito.Es-39-F1A2_4col8_3,Volume of products in stocks Closing year_3,1,0,1,2498,,3,,,1
2559,online.chosa.kaito.Es-39-F1A2_4col9_3,Value of products stock draw to consume_3,1,0,1,2499,,3,,,1
2560,online.chosa.kaito.Es-39-F1A2_4col1_4,Product name_4,1,0,1,2500,500,3,,,1
2561,online.chosa.kaito.Es-39-F1A2_4col2_4,Product code_4,1,0,1,2501,50,3,,,1
2562,online.chosa.kaito.Es-39-F1A2_4col3_4,Unit_4,1,0,1,2502,100,3,,,1
2563,online.chosa.kaito.Es-39-F1A2_4col4_4,Volume of products produced_4,1,0,1,2503,,3,,,1
2564,online.chosa.kaito.Es-39-F1A2_4col5_4,Volume of products stock draw to consume_4,1,0,1,2504,,3,,,1
2565,online.chosa.kaito.Es-39-F1A2_4col6_4,Volume of products stock draw to process_4,1,0,1,2505,,3,,,1
2566,online.chosa.kaito.Es-39-F1A2_4col7_4,Volume of products in stocks Opening year_4,1,0,1,2506,,3,,,1
2567,online.chosa.kaito.Es-39-F1A2_4col8_4,Volume of products in stocks Closing year_4,1,0,1,2507,,3,,,1
2568,online.chosa.kaito.Es-39-F1A2_4col9_4,Value of products stock draw to consume_4,1,0,1,2508,,3,,,1
2569,online.chosa.kaito.Es-39-F1A2_4col1_5,Product name_5,1,0,1,2509,500,3,,,1
2570,online.chosa.kaito.Es-39-F1A2_4col2_5,Product code_5,1,0,1,2510,50,3,,,1
2571,online.chosa.kaito.Es-39-F1A2_4col3_5,Unit_5,1,0,1,2511,100,3,,,1
2572,online.chosa.kaito.Es-39-F1A2_4col4_5,Volume of products produced_5,1,0,1,2512,,3,,,1
2573,online.chosa.kaito.Es-39-F1A2_4col5_5,Volume of products stock draw to consume_5,1,0,1,2513,,3,,,1
2574,online.chosa.kaito.Es-39-F1A2_4col6_5,Volume of products stock draw to process_5,1,0,1,2514,,3,,,1
2575,online.chosa.kaito.Es-39-F1A2_4col7_5,Volume of products in stocks Opening year_5,1,0,1,2515,,3,,,1
2576,online.chosa.kaito.Es-39-F1A2_4col8_5,Volume of products in stocks Closing year_5,1,0,1,2516,,3,,,1
2577,online.chosa.kaito.Es-39-F1A2_4col9_5,Value of products stock draw to consume_5,1,0,1,2517,,3,,,1
2578,online.chosa.kaito.Es-40-F1A2_taxCode2,Tax code2,1,0,1,2518,3,3,,,1
2579,online.chosa.kaito.Es-40-F1A2_name,Name,1,0,1,2519,500,3,,,1
2580,online.chosa.kaito.Es-40-F1A2_Address,Address,1,0,1,2520,500,3,,,1
2581,online.chosa.kaito.Es-40-F1A2_Province,Province/city,1,0,1,2521,2,3,,,1
2582,online.chosa.kaito.Es-40-F1A2_District,District (town in province),1,0,1,2522,3,3,,,1
2583,online.chosa.kaito.Es-40-F1A2_KeyVISIC,Key business production activity,1,0,1,2523,200,3,,,1
2584,online.chosa.kaito.Es-40-F1A2_KeyVISIC_Code,Code(VISIC),1,0,1,2524,5,3,,,1
2585,online.chosa.kaito.Es-40-F1A2_lab_Col1_1,labors as of 01/01/2019_1,1,0,1,2525,,3,,,1
2586,online.chosa.kaito.Es-40-F1A2_lab_Col2_1,labors as of 31/12/2019_1,1,0,1,2526,,3,,,1
2587,online.chosa.kaito.Es-40-F1A2_lab_Col1_2,labors as of 01/01/2019_2,1,0,1,2527,,3,,,1
2588,online.chosa.kaito.Es-40-F1A2_lab_Col2_2,labors as of 31/12/2019_2,1,0,1,2528,,3,,,1
2589,online.chosa.kaito.Es-40-F1A2_4col1_1,Product name_1,1,0,1,2529,500,3,,,1
2590,online.chosa.kaito.Es-40-F1A2_4col2_1,Product code_1,1,0,1,2530,50,3,,,1
2591,online.chosa.kaito.Es-40-F1A2_4col3_1,Unit_1,1,0,1,2531,100,3,,,1
2592,online.chosa.kaito.Es-40-F1A2_4col4_1,Volume of products produced_1,1,0,1,2532,,3,,,1
2593,online.chosa.kaito.Es-40-F1A2_4col5_1,Volume of products stock draw to consume_1,1,0,1,2533,,3,,,1
2594,online.chosa.kaito.Es-40-F1A2_4col6_1,Volume of products stock draw to process_1,1,0,1,2534,,3,,,1
2595,online.chosa.kaito.Es-40-F1A2_4col7_1,Volume of products in stocks Opening year_1,1,0,1,2535,,3,,,1
2596,online.chosa.kaito.Es-40-F1A2_4col8_1,Volume of products in stocks Closing year_1,1,0,1,2536,,3,,,1
2597,online.chosa.kaito.Es-40-F1A2_4col9_1,Value of products stock draw to consume_1,1,0,1,2537,,3,,,1
2598,online.chosa.kaito.Es-40-F1A2_4col1_2,Product name_2,1,0,1,2538,500,3,,,1
2599,online.chosa.kaito.Es-40-F1A2_4col2_2,Product code_2,1,0,1,2539,50,3,,,1
2600,online.chosa.kaito.Es-40-F1A2_4col3_2,Unit_2,1,0,1,2540,100,3,,,1
2601,online.chosa.kaito.Es-40-F1A2_4col4_2,Volume of products produced_2,1,0,1,2541,,3,,,1
2602,online.chosa.kaito.Es-40-F1A2_4col5_2,Volume of products stock draw to consume_2,1,0,1,2542,,3,,,1
2603,online.chosa.kaito.Es-40-F1A2_4col6_2,Volume of products stock draw to process_2,1,0,1,2543,,3,,,1
2604,online.chosa.kaito.Es-40-F1A2_4col7_2,Volume of products in stocks Opening year_2,1,0,1,2544,,3,,,1
2605,online.chosa.kaito.Es-40-F1A2_4col8_2,Volume of products in stocks Closing year_2,1,0,1,2545,,3,,,1
2606,online.chosa.kaito.Es-40-F1A2_4col9_2,Value of products stock draw to consume_2,1,0,1,2546,,3,,,1
2607,online.chosa.kaito.Es-40-F1A2_4col1_3,Product name_3,1,0,1,2547,500,3,,,1
2608,online.chosa.kaito.Es-40-F1A2_4col2_3,Product code_3,1,0,1,2548,50,3,,,1
2609,online.chosa.kaito.Es-40-F1A2_4col3_3,Unit_3,1,0,1,2549,100,3,,,1
2610,online.chosa.kaito.Es-40-F1A2_4col4_3,Volume of products produced_3,1,0,1,2550,,3,,,1
2611,online.chosa.kaito.Es-40-F1A2_4col5_3,Volume of products stock draw to consume_3,1,0,1,2551,,3,,,1
2612,online.chosa.kaito.Es-40-F1A2_4col6_3,Volume of products stock draw to process_3,1,0,1,2552,,3,,,1
2613,online.chosa.kaito.Es-40-F1A2_4col7_3,Volume of products in stocks Opening year_3,1,0,1,2553,,3,,,1
2614,online.chosa.kaito.Es-40-F1A2_4col8_3,Volume of products in stocks Closing year_3,1,0,1,2554,,3,,,1
2615,online.chosa.kaito.Es-40-F1A2_4col9_3,Value of products stock draw to consume_3,1,0,1,2555,,3,,,1
2616,online.chosa.kaito.Es-40-F1A2_4col1_4,Product name_4,1,0,1,2556,500,3,,,1
2617,online.chosa.kaito.Es-40-F1A2_4col2_4,Product code_4,1,0,1,2557,50,3,,,1
2618,online.chosa.kaito.Es-40-F1A2_4col3_4,Unit_4,1,0,1,2558,100,3,,,1
2619,online.chosa.kaito.Es-40-F1A2_4col4_4,Volume of products produced_4,1,0,1,2559,,3,,,1
2620,online.chosa.kaito.Es-40-F1A2_4col5_4,Volume of products stock draw to consume_4,1,0,1,2560,,3,,,1
2621,online.chosa.kaito.Es-40-F1A2_4col6_4,Volume of products stock draw to process_4,1,0,1,2561,,3,,,1
2622,online.chosa.kaito.Es-40-F1A2_4col7_4,Volume of products in stocks Opening year_4,1,0,1,2562,,3,,,1
2623,online.chosa.kaito.Es-40-F1A2_4col8_4,Volume of products in stocks Closing year_4,1,0,1,2563,,3,,,1
2624,online.chosa.kaito.Es-40-F1A2_4col9_4,Value of products stock draw to consume_4,1,0,1,2564,,3,,,1
2625,online.chosa.kaito.Es-40-F1A2_4col1_5,Product name_5,1,0,1,2565,500,3,,,1
2626,online.chosa.kaito.Es-40-F1A2_4col2_5,Product code_5,1,0,1,2566,50,3,,,1
2627,online.chosa.kaito.Es-40-F1A2_4col3_5,Unit_5,1,0,1,2567,100,3,,,1
2628,online.chosa.kaito.Es-40-F1A2_4col4_5,Volume of products produced_5,1,0,1,2568,,3,,,1
2629,online.chosa.kaito.Es-40-F1A2_4col5_5,Volume of products stock draw to consume_5,1,0,1,2569,,3,,,1
2630,online.chosa.kaito.Es-40-F1A2_4col6_5,Volume of products stock draw to process_5,1,0,1,2570,,3,,,1
2631,online.chosa.kaito.Es-40-F1A2_4col7_5,Volume of products in stocks Opening year_5,1,0,1,2571,,3,,,1
2632,online.chosa.kaito.Es-40-F1A2_4col8_5,Volume of products in stocks Closing year_5,1,0,1,2572,,3,,,1
2633,online.chosa.kaito.Es-40-F1A2_4col9_5,Value of products stock draw to consume_5,1,0,1,2573,,3,,,1
2634,online.chosa.kaito.Es-41-F1A2_taxCode2,Tax code2,1,0,1,2574,3,3,,,1
2635,online.chosa.kaito.Es-41-F1A2_name,Name,1,0,1,2575,500,3,,,1
2636,online.chosa.kaito.Es-41-F1A2_Address,Address,1,0,1,2576,500,3,,,1
2637,online.chosa.kaito.Es-41-F1A2_Province,Province/city,1,0,1,2577,2,3,,,1
2638,online.chosa.kaito.Es-41-F1A2_District,District (town in province),1,0,1,2578,3,3,,,1
2639,online.chosa.kaito.Es-41-F1A2_KeyVISIC,Key business production activity,1,0,1,2579,200,3,,,1
2640,online.chosa.kaito.Es-41-F1A2_KeyVISIC_Code,Code(VISIC),1,0,1,2580,5,3,,,1
2641,online.chosa.kaito.Es-41-F1A2_lab_Col1_1,labors as of 01/01/2019_1,1,0,1,2581,,3,,,1
2642,online.chosa.kaito.Es-41-F1A2_lab_Col2_1,labors as of 31/12/2019_1,1,0,1,2582,,3,,,1
2643,online.chosa.kaito.Es-41-F1A2_lab_Col1_2,labors as of 01/01/2019_2,1,0,1,2583,,3,,,1
2644,online.chosa.kaito.Es-41-F1A2_lab_Col2_2,labors as of 31/12/2019_2,1,0,1,2584,,3,,,1
2645,online.chosa.kaito.Es-41-F1A2_4col1_1,Product name_1,1,0,1,2585,500,3,,,1
2646,online.chosa.kaito.Es-41-F1A2_4col2_1,Product code_1,1,0,1,2586,50,3,,,1
2647,online.chosa.kaito.Es-41-F1A2_4col3_1,Unit_1,1,0,1,2587,100,3,,,1
2648,online.chosa.kaito.Es-41-F1A2_4col4_1,Volume of products produced_1,1,0,1,2588,,3,,,1
2649,online.chosa.kaito.Es-41-F1A2_4col5_1,Volume of products stock draw to consume_1,1,0,1,2589,,3,,,1
2650,online.chosa.kaito.Es-41-F1A2_4col6_1,Volume of products stock draw to process_1,1,0,1,2590,,3,,,1
2651,online.chosa.kaito.Es-41-F1A2_4col7_1,Volume of products in stocks Opening year_1,1,0,1,2591,,3,,,1
2652,online.chosa.kaito.Es-41-F1A2_4col8_1,Volume of products in stocks Closing year_1,1,0,1,2592,,3,,,1
2653,online.chosa.kaito.Es-41-F1A2_4col9_1,Value of products stock draw to consume_1,1,0,1,2593,,3,,,1
2654,online.chosa.kaito.Es-41-F1A2_4col1_2,Product name_2,1,0,1,2594,500,3,,,1
2655,online.chosa.kaito.Es-41-F1A2_4col2_2,Product code_2,1,0,1,2595,50,3,,,1
2656,online.chosa.kaito.Es-41-F1A2_4col3_2,Unit_2,1,0,1,2596,100,3,,,1
2657,online.chosa.kaito.Es-41-F1A2_4col4_2,Volume of products produced_2,1,0,1,2597,,3,,,1
2658,online.chosa.kaito.Es-41-F1A2_4col5_2,Volume of products stock draw to consume_2,1,0,1,2598,,3,,,1
2659,online.chosa.kaito.Es-41-F1A2_4col6_2,Volume of products stock draw to process_2,1,0,1,2599,,3,,,1
2660,online.chosa.kaito.Es-41-F1A2_4col7_2,Volume of products in stocks Opening year_2,1,0,1,2600,,3,,,1
2661,online.chosa.kaito.Es-41-F1A2_4col8_2,Volume of products in stocks Closing year_2,1,0,1,2601,,3,,,1
2662,online.chosa.kaito.Es-41-F1A2_4col9_2,Value of products stock draw to consume_2,1,0,1,2602,,3,,,1
2663,online.chosa.kaito.Es-41-F1A2_4col1_3,Product name_3,1,0,1,2603,500,3,,,1
2664,online.chosa.kaito.Es-41-F1A2_4col2_3,Product code_3,1,0,1,2604,50,3,,,1
2665,online.chosa.kaito.Es-41-F1A2_4col3_3,Unit_3,1,0,1,2605,100,3,,,1
2666,online.chosa.kaito.Es-41-F1A2_4col4_3,Volume of products produced_3,1,0,1,2606,,3,,,1
2667,online.chosa.kaito.Es-41-F1A2_4col5_3,Volume of products stock draw to consume_3,1,0,1,2607,,3,,,1
2668,online.chosa.kaito.Es-41-F1A2_4col6_3,Volume of products stock draw to process_3,1,0,1,2608,,3,,,1
2669,online.chosa.kaito.Es-41-F1A2_4col7_3,Volume of products in stocks Opening year_3,1,0,1,2609,,3,,,1
2670,online.chosa.kaito.Es-41-F1A2_4col8_3,Volume of products in stocks Closing year_3,1,0,1,2610,,3,,,1
2671,online.chosa.kaito.Es-41-F1A2_4col9_3,Value of products stock draw to consume_3,1,0,1,2611,,3,,,1
2672,online.chosa.kaito.Es-41-F1A2_4col1_4,Product name_4,1,0,1,2612,500,3,,,1
2673,online.chosa.kaito.Es-41-F1A2_4col2_4,Product code_4,1,0,1,2613,50,3,,,1
2674,online.chosa.kaito.Es-41-F1A2_4col3_4,Unit_4,1,0,1,2614,100,3,,,1
2675,online.chosa.kaito.Es-41-F1A2_4col4_4,Volume of products produced_4,1,0,1,2615,,3,,,1
2676,online.chosa.kaito.Es-41-F1A2_4col5_4,Volume of products stock draw to consume_4,1,0,1,2616,,3,,,1
2677,online.chosa.kaito.Es-41-F1A2_4col6_4,Volume of products stock draw to process_4,1,0,1,2617,,3,,,1
2678,online.chosa.kaito.Es-41-F1A2_4col7_4,Volume of products in stocks Opening year_4,1,0,1,2618,,3,,,1
2679,online.chosa.kaito.Es-41-F1A2_4col8_4,Volume of products in stocks Closing year_4,1,0,1,2619,,3,,,1
